Date,District,Latitude,Longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,WS2M,PRECTOTCORR,VPD_kPa,Month,Year,Season,Heat_Stress_35C,PPFD_estimated_umol
2022-07-27,Khammam,17.25,80.15,26.72,30.84,22.97,85.7,21.6,1.3,1.4,0.5015282058515842,7,2022,Kharif,False,4320.0
2022-07-28,Khammam,17.25,80.15,27.66,32.03,23.74,83.13,25.27,1.49,0.04,0.6251586116831671,7,2022,Kharif,False,5054.0
2022-07-29,Khammam,17.25,80.15,28.04,31.62,24.08,80.58,21.47,0.91,2.15,0.7357738662618742,7,2022,Kharif,False,4294.0
2022-07-30,Khammam,17.25,80.15,27.97,31.21,24.51,82.35,20.24,0.89,2.17,0.6659932208710617,7,2022,Kharif,False,4047.9999999999995
2022-07-31,Khammam,17.25,80.15,27.71,29.79,25.23,83.42,20.64,0.78,1.39,0.6162075667858993,7,2022,Kharif,False,4128.0
2022-08-01,Khammam,17.25,80.15,27.47,30.2,24.54,86.92,18.19,1.07,19.49,0.4793608103440099,8,2022,Kharif,False,3638.0000000000005
2022-08-02,Khammam,17.25,80.15,27.28,29.89,24.99,90.08,19.1,1.69,47.57,0.359533346578035,8,2022,Kharif,False,3820.0000000000005
2022-08-03,Khammam,17.25,80.15,26.91,29.86,24.51,90.33,20.14,1.82,20.95,0.342952180313063,8,2022,Kharif,False,4028.0
2022-08-04,Khammam,17.25,80.15,27.12,31.24,23.43,86.87,14.38,1.53,4.5,0.4714349492185432,8,2022,Kharif,False,2876.0
2022-08-05,Khammam,17.25,80.15,26.98,30.23,24.23,86.41,11.92,1.72,16.17,0.4839614997643013,8,2022,Kharif,False,2384.0
2022-08-06,Khammam,17.25,80.15,26.6,29.71,24.08,87.51,10.92,1.82,23.22,0.4349671091428542,8,2022,Kharif,False,2184.0
2022-08-07,Khammam,17.25,80.15,25.65,27.92,23.93,88.91,7.83,3.02,16.3,0.3651400404818785,8,2022,Kharif,False,1566.0
2022-08-08,Khammam,17.25,80.15,25.82,29.15,23.25,87.44,8.21,4.02,15.91,0.4177252443590724,8,2022,Kharif,False,1642.0000000000002
2022-08-09,Khammam,17.25,80.15,25.77,29.53,23.32,87.62,8.13,4.35,6.06,0.4105216705548233,8,2022,Kharif,False,1626.0000000000002
2022-08-10,Khammam,17.25,80.15,25.97,30.17,22.28,84.47,14.49,3.93,1.83,0.5211065434339854,8,2022,Kharif,False,2898.0
2022-08-11,Khammam,17.25,80.15,26.62,31.32,22.64,84.35,17.4,3.13,0.23,0.5456565919558605,8,2022,Kharif,False,3479.9999999999995
2022-08-12,Khammam,17.25,80.15,27.23,31.6,23.31,83.58,17.59,2.9,0.01,0.5933748969845527,8,2022,Kharif,False,3518.0
2022-08-13,Khammam,17.25,80.15,26.67,30.57,23.38,85.62,13.84,3.03,3.76,0.5028533210299093,8,2022,Kharif,False,2768.0
2022-08-14,Khammam,17.25,80.15,25.46,27.8,23.11,90.13,6.26,3.71,6.45,0.3213295825646689,8,2022,Kharif,False,1252.0
2022-08-15,Khammam,17.25,80.15,25.91,29.14,23.1,86.03,9.74,2.81,2.49,0.4671005822744285,8,2022,Kharif,False,1948.0
2022-08-16,Khammam,17.25,80.15,27.13,31.19,23.97,83.9,20.76,2.24,0.75,0.5784122377847849,8,2022,Kharif,False,4152.0
2022-08-17,Khammam,17.25,80.15,27.78,31.35,24.07,82.16,20.38,1.64,2.79,0.6657495154401372,8,2022,Kharif,False,4076.0
2022-08-18,Khammam,17.25,80.15,26.33,29.08,24.68,88.33,19.07,2.02,2.48,0.3999978027179436,8,2022,Kharif,False,3814.0
2022-08-19,Khammam,17.25,80.15,25.9,27.85,24.59,92.08,8.67,2.37,6.69,0.2646563210397152,8,2022,Kharif,False,1734.0
2022-08-20,Khammam,17.25,80.15,26.88,30.43,24.28,87.63,19.73,2.71,0.44,0.4379371826794371,8,2022,Kharif,False,3946.0
2022-08-21,Khammam,17.25,80.15,27.29,31.21,24.66,84.7,18.58,3.1,0.2,0.5548469153507574,8,2022,Kharif,False,3715.9999999999995
2022-08-22,Khammam,17.25,80.15,27.64,31.38,24.13,82.55,20.42,2.44,0.06,0.645897326167538,8,2022,Kharif,False,4084.0000000000005
2022-08-23,Khammam,17.25,80.15,27.69,30.65,24.23,81.0,22.07,1.65,0.06,0.7053248951700524,8,2022,Kharif,False,4414.0
2022-08-24,Khammam,17.25,80.15,26.64,29.72,24.33,88.03,13.22,1.26,1.05,0.4178402009877744,8,2022,Kharif,False,2644.0
2022-08-25,Khammam,17.25,80.15,26.91,30.43,23.51,85.5,20.34,1.2,10.53,0.5142509425583675,8,2022,Kharif,False,4068.0
2022-08-26,Khammam,17.25,80.15,27.18,30.98,23.6,84.14,22.51,1.59,0.6,0.571461833476739,8,2022,Kharif,False,4502.0
2022-08-27,Khammam,17.25,80.15,26.59,29.16,23.76,86.08,18.46,1.5,1.69,0.4844819972163217,8,2022,Kharif,False,3692.0
2022-08-28,Khammam,17.25,80.15,25.65,27.13,24.22,92.55,16.68,1.17,17.53,0.2452924528034259,8,2022,Kharif,False,3336.0
2022-08-29,Khammam,17.25,80.15,27.06,30.89,23.53,84.31,17.83,1.29,0.42,0.5613740090946511,8,2022,Kharif,False,3565.9999999999995
2022-08-30,Khammam,17.25,80.15,26.49,29.71,23.98,88.58,22.06,1.41,2.23,0.3951370323878462,8,2022,Kharif,False,4412.0
2022-08-31,Khammam,17.25,80.15,26.25,29.17,23.83,88.56,19.14,1.17,1.9,0.390268473242866,8,2022,Kharif,False,3828.0
2022-09-01,Khammam,17.25,80.15,26.48,30.36,23.35,87.68,23.77,1.49,1.55,0.4260264401895388,9,2022,Kharif,False,4754.0
2022-09-02,Khammam,17.25,80.15,26.37,29.76,23.36,88.02,23.28,1.33,0.52,0.4115927854163161,9,2022,Kharif,False,4656.0
2022-09-03,Khammam,17.25,80.15,27.49,31.17,23.9,83.93,22.48,0.76,0.34,0.5896283952123493,9,2022,Kharif,False,4496.0
2022-09-04,Khammam,17.25,80.15,26.91,30.23,23.85,87.67,17.33,1.01,1.31,0.4372906290858389,9,2022,Kharif,False,3465.9999999999995
2022-09-05,Khammam,17.25,80.15,27.23,30.98,23.87,83.1,24.6,1.32,1.1,0.6107208135833702,9,2022,Kharif,False,4920.0
2022-09-06,Khammam,17.25,80.15,27.8,31.65,23.39,80.15,17.95,0.81,0.95,0.7416227857403048,9,2022,Kharif,False,3590.0
2022-09-07,Khammam,17.25,80.15,26.87,29.61,24.84,86.77,13.19,0.79,7.31,0.4681089394463753,9,2022,Kharif,False,2638.0
2022-09-08,Khammam,17.25,80.15,26.84,30.79,23.17,84.19,10.67,1.72,2.72,0.5584107307322217,9,2022,Kharif,False,2134.0
2022-09-09,Khammam,17.25,80.15,26.94,30.46,23.87,87.1,7.86,1.49,9.68,0.4583123965944979,9,2022,Kharif,False,1572.0
2022-09-10,Khammam,17.25,80.15,26.4,28.9,24.79,92.23,7.58,2.47,28.1,0.2674236979628555,9,2022,Kharif,False,1516.0
2022-09-11,Khammam,17.25,80.15,25.85,28.55,24.44,91.88,7.9,3.24,19.64,0.2705379910744776,9,2022,Kharif,False,1580.0
2022-09-12,Khammam,17.25,80.15,26.63,30.13,23.2,87.03,12.05,3.31,1.4,0.4524812146161703,9,2022,Kharif,False,2410.0
2022-09-13,Khammam,17.25,80.15,26.85,30.97,23.61,84.49,14.42,3.07,0.17,0.548136561325629,9,2022,Kharif,False,2884.0
2022-09-14,Khammam,17.25,80.15,27.08,31.3,23.62,83.8,17.78,2.33,0.03,0.5803014822847299,9,2022,Kharif,False,3556.0
2022-09-15,Khammam,17.25,80.15,26.66,29.9,23.91,85.96,20.97,2.23,0.03,0.4906752006101107,9,2022,Kharif,False,4194.0
2022-09-16,Khammam,17.25,80.15,26.9,30.35,23.91,85.63,19.85,2.62,0.08,0.5093412975952583,9,2022,Kharif,False,3970.0000000000005
2022-09-17,Khammam,17.25,80.15,26.89,30.23,24.18,85.93,18.84,1.95,0.02,0.4984151427154306,9,2022,Kharif,False,3768.0
2022-09-18,Khammam,17.25,80.15,26.46,29.84,24.15,86.87,19.0,2.29,1.69,0.453501726076845,9,2022,Kharif,False,3800.0
2022-09-19,Khammam,17.25,80.15,25.68,28.56,23.63,90.53,6.88,1.92,10.99,0.3123561338726999,9,2022,Kharif,False,1376.0
2022-09-20,Khammam,17.25,80.15,25.81,30.44,22.45,86.17,8.34,2.5,2.06,0.4596911826807628,9,2022,Kharif,False,1668.0
2022-09-21,Khammam,17.25,80.15,25.98,30.09,22.56,86.22,14.0,2.15,0.11,0.4626590532671342,9,2022,Kharif,False,2800.0
2022-09-22,Khammam,17.25,80.15,25.67,28.98,23.61,89.02,11.44,1.93,7.67,0.3619470466413443,9,2022,Kharif,False,2288.0
2022-09-23,Khammam,17.25,80.15,25.46,28.92,23.06,83.78,13.84,1.75,1.03,0.5280613808712187,9,2022,Kharif,False,2768.0
2022-09-24,Khammam,17.25,80.15,25.85,30.35,21.57,83.2,20.22,1.84,0.0,0.5597337746368498,9,2022,Kharif,False,4044.0
2022-09-25,Khammam,17.25,80.15,26.41,31.04,21.94,81.75,21.47,1.21,0.0,0.6284889981698258,9,2022,Kharif,False,4294.0
2022-09-26,Khammam,17.25,80.15,26.37,29.9,22.95,86.49,14.31,1.21,9.15,0.4641584750396017,9,2022,Kharif,False,2862.0
2022-09-27,Khammam,17.25,80.15,26.7,30.12,23.54,86.71,17.96,1.52,8.74,0.465557801634485,9,2022,Kharif,False,3592.0
2022-09-28,Khammam,17.25,80.15,26.17,29.2,23.69,90.3,14.33,1.47,5.85,0.3293507297748044,9,2022,Kharif,False,2866.0
2022-09-29,Khammam,17.25,80.15,26.15,29.13,23.69,89.92,15.71,1.68,4.37,0.3418492221682889,9,2022,Kharif,False,3142.0
2022-09-30,Khammam,17.25,80.15,25.37,27.5,23.86,92.61,13.84,2.33,7.0,0.239307960243897,9,2022,Kharif,False,2768.0
2022-10-01,Khammam,17.25,80.15,25.87,29.28,23.31,88.81,14.65,2.25,5.08,0.3732641839936956,10,2022,Kharif,False,2930.0
2022-10-02,Khammam,17.25,80.15,26.29,30.02,23.45,87.3,18.86,2.33,0.15,0.4342761447238104,10,2022,Kharif,False,3772.0
2022-10-03,Khammam,17.25,80.15,26.32,30.39,23.18,86.67,14.31,2.92,0.0,0.4566261762657255,10,2022,Kharif,False,2862.0
2022-10-04,Khammam,17.25,80.15,26.02,29.28,23.76,88.84,10.3,1.76,0.0,0.3755804279950561,10,2022,Kharif,False,2060.0
2022-10-05,Khammam,17.25,80.15,26.03,28.51,24.17,92.98,12.38,1.71,5.76,0.2363918769490842,10,2022,Kharif,False,2476.0
2022-10-06,Khammam,17.25,80.15,25.25,27.71,23.51,92.81,10.63,2.21,9.47,0.231177016509632,10,2022,Kharif,False,2126.0
2022-10-07,Khammam,17.25,80.15,25.81,29.05,23.65,90.61,13.22,2.62,3.6,0.3121113669828173,10,2022,Kharif,False,2644.0
2022-10-08,Khammam,17.25,80.15,25.88,29.38,23.66,89.63,18.99,1.7,6.57,0.3461162273708034,10,2022,Kharif,False,3797.9999999999995
2022-10-09,Khammam,17.25,80.15,25.65,29.36,22.53,88.96,15.66,1.29,7.77,0.3634937824093724,10,2022,Kharif,False,3132.0
2022-10-10,Khammam,17.25,80.15,25.93,29.55,23.79,90.72,11.99,2.65,3.66,0.3106531389626199,10,2022,Kharif,False,2398.0
2022-10-11,Khammam,17.25,80.15,26.01,29.47,23.76,89.41,16.84,2.33,4.08,0.3561869630326248,10,2022,Kharif,False,3368.0
2022-10-12,Khammam,17.25,80.15,25.95,29.39,23.04,87.48,17.87,1.07,2.72,0.4196099601235725,10,2022,Kharif,False,3574.0
2022-10-13,Khammam,17.25,80.15,26.3,30.16,22.87,86.58,17.6,0.86,4.56,0.4591672684265728,10,2022,Kharif,False,3520.0000000000005
2022-10-14,Khammam,17.25,80.15,25.32,27.21,23.54,91.83,13.58,1.06,6.83,0.2637817313448072,10,2022,Kharif,False,2716.0
2022-10-15,Khammam,17.25,80.15,25.84,29.53,23.77,91.38,9.48,1.68,20.09,0.2870268118943819,10,2022,Kharif,False,1896.0
2022-10-16,Khammam,17.25,80.15,26.1,30.11,22.97,89.53,17.58,1.96,5.63,0.3540285817002866,10,2022,Kharif,False,3515.9999999999995
2022-10-17,Khammam,17.25,80.15,26.11,29.75,22.85,87.74,20.4,1.41,2.38,0.4147998940235919,10,2022,Kharif,False,4079.9999999999995
2022-10-18,Khammam,17.25,80.15,26.64,30.21,22.93,83.09,15.26,0.77,1.4,0.5902821886970142,10,2022,Kharif,False,3052.0
2022-10-19,Khammam,17.25,80.15,25.97,29.44,23.39,87.51,16.34,0.93,3.92,0.4190998536697021,10,2022,Kharif,False,3268.0
2022-10-20,Khammam,17.25,80.15,25.11,29.46,21.73,85.9,16.27,1.54,1.9,0.4495916092711893,10,2022,Kharif,False,3254.0
2022-10-21,Khammam,17.25,80.15,24.85,30.07,20.83,84.36,18.89,1.43,0.01,0.4910309811858853,10,2022,Kharif,False,3778.0
2022-10-22,Khammam,17.25,80.15,22.45,28.24,17.69,81.16,21.4,2.04,0.0,0.5119438534295222,10,2022,Kharif,False,4280.0
2022-10-23,Khammam,17.25,80.15,22.06,27.89,17.39,81.58,21.61,2.64,0.0,0.4887960225950101,10,2022,Kharif,False,4322.0
2022-10-24,Khammam,17.25,80.15,21.46,27.62,16.9,81.67,20.63,2.54,0.0,0.4689088999510309,10,2022,Kharif,False,4126.0
2022-10-25,Khammam,17.25,80.15,21.48,27.95,15.51,79.05,22.08,1.69,0.0,0.5365888299152988,10,2022,Kharif,False,4416.0
2022-10-26,Khammam,17.25,80.15,22.66,28.81,16.15,75.07,19.37,1.25,0.0,0.6861181235484164,10,2022,Kharif,False,3874.0
2022-10-27,Khammam,17.25,80.15,22.77,28.72,17.57,78.53,20.28,1.17,0.0,0.5948458946301955,10,2022,Kharif,False,4056.0
2022-10-28,Khammam,17.25,80.15,22.52,28.49,17.67,81.28,20.01,1.63,0.0,0.5108499233630241,10,2022,Kharif,False,4002.0000000000005
2022-10-29,Khammam,17.25,80.15,20.9,27.49,15.61,77.79,21.3,1.8,0.0,0.5489801269106889,10,2022,Kharif,False,4260.0
2022-10-30,Khammam,17.25,80.15,20.55,27.12,14.63,78.17,20.73,1.8,0.0,0.5280866382298428,10,2022,Kharif,False,4146.0
2022-10-31,Khammam,17.25,80.15,21.42,27.49,15.19,79.74,19.7,1.59,0.11,0.5170136697847556,10,2022,Kharif,False,3940.0
2022-11-01,Khammam,17.25,80.15,22.8,28.01,18.1,84.45,10.4,1.45,0.63,0.4316106568095579,11,2022,Kharif,False,2080.0
2022-11-02,Khammam,17.25,80.15,23.74,27.94,19.8,86.75,11.88,1.65,0.12,0.3892408797717928,11,2022,Kharif,False,2376.0
2022-11-03,Khammam,17.25,80.15,24.54,29.08,20.85,84.74,13.4,1.45,0.07,0.4703147920812807,11,2022,Kharif,False,2680.0
2022-11-04,Khammam,17.25,80.15,24.7,29.28,20.66,83.71,14.76,0.72,1.04,0.5068812545208377,11,2022,Kharif,False,2952.0
2022-11-05,Khammam,17.25,80.15,24.86,29.24,21.18,82.45,18.38,0.83,0.27,0.5513257052185092,11,2022,Kharif,False,3676.0
2022-11-06,Khammam,17.25,80.15,24.14,28.85,20.02,76.68,19.5,0.84,0.0,0.701718324860976,11,2022,Kharif,False,3900.0
2022-11-07,Khammam,17.25,80.15,23.48,28.61,18.61,78.0,18.92,1.01,0.0,0.6362495368142063,11,2022,Kharif,False,3784.0000000000005
2022-11-08,Khammam,17.25,80.15,23.71,28.77,18.68,75.91,17.2,0.68,0.0,0.7064081488315734,11,2022,Kharif,False,3440.0
2022-11-09,Khammam,17.25,80.15,23.29,28.63,18.24,77.63,17.21,0.82,0.0,0.6395796011399262,11,2022,Kharif,False,3442.0
2022-11-10,Khammam,17.25,80.15,22.36,27.92,17.29,82.11,17.35,1.53,0.0,0.483478109497645,11,2022,Kharif,False,3470.0000000000005
2022-11-11,Khammam,17.25,80.15,22.08,27.59,17.75,82.99,17.46,2.04,0.0,0.4519303252292088,11,2022,Kharif,False,3492.0
2022-11-12,Khammam,17.25,80.15,22.08,27.55,17.44,82.35,17.96,1.88,0.03,0.4689341705053227,11,2022,Kharif,False,3592.0
2022-11-13,Khammam,17.25,80.15,22.65,27.89,18.32,81.45,17.86,1.64,0.0,0.510219613615158,11,2022,Kharif,False,3572.0
2022-11-14,Khammam,17.25,80.15,22.32,27.81,17.8,82.59,18.34,1.33,0.0,0.4693633549648579,11,2022,Kharif,False,3668.0
2022-11-15,Khammam,17.25,80.15,21.4,27.58,15.48,76.12,18.79,1.12,0.0,0.608646418915127,11,2022,Kharif,False,3758.0
2022-11-16,Khammam,17.25,80.15,20.51,27.23,14.35,74.79,19.7,1.27,0.0,0.6083497629980377,11,2022,Kharif,False,3940.0
2022-11-17,Khammam,17.25,80.15,19.69,26.75,13.45,76.17,20.11,1.69,0.0,0.5466088795922699,11,2022,Kharif,False,4022.0
2022-11-18,Khammam,17.25,80.15,19.49,26.24,13.55,78.18,18.82,1.73,0.0,0.4943259360931851,11,2022,Kharif,False,3764.0
2022-11-19,Khammam,17.25,80.15,19.27,26.07,13.69,78.84,16.68,1.77,0.0,0.4728585148813524,11,2022,Kharif,False,3336.0
2022-11-20,Khammam,17.25,80.15,19.58,25.93,13.26,78.86,16.48,1.73,0.02,0.4816060884140181,11,2022,Kharif,False,3296.0
2022-11-21,Khammam,17.25,80.15,21.62,26.67,16.61,82.93,8.29,1.8,0.15,0.440970919099628,11,2022,Kharif,False,1657.9999999999998
2022-11-22,Khammam,17.25,80.15,23.98,28.46,19.61,85.75,12.56,1.23,1.26,0.424698069810693,11,2022,Kharif,False,2512.0
2022-11-23,Khammam,17.25,80.15,24.04,28.0,21.11,86.84,13.2,0.91,0.5,0.3936273157968699,11,2022,Kharif,False,2640.0
2022-11-24,Khammam,17.25,80.15,24.96,29.13,21.25,84.04,10.62,0.46,0.58,0.5043739792834194,11,2022,Kharif,False,2124.0
2022-11-25,Khammam,17.25,80.15,24.4,28.27,21.06,88.77,14.05,1.13,0.45,0.3432239109337827,11,2022,Kharif,False,2810.0
2022-11-26,Khammam,17.25,80.15,23.53,28.09,19.98,83.66,16.56,0.93,0.08,0.4739856202850574,11,2022,Kharif,False,3311.9999999999995
2022-11-27,Khammam,17.25,80.15,21.39,27.63,15.12,71.16,18.76,1.27,0.0,0.7346154462676682,11,2022,Kharif,False,3752.0000000000005
2022-11-28,Khammam,17.25,80.15,21.02,27.44,15.63,65.82,18.68,0.95,0.0,0.8511032929639839,11,2022,Kharif,False,3736.0
2022-11-29,Khammam,17.25,80.15,20.85,27.22,14.07,67.94,17.49,1.15,0.0,0.7900170711622616,11,2022,Kharif,False,3497.9999999999995
2022-11-30,Khammam,17.25,80.15,21.16,27.41,14.23,70.73,17.09,0.93,0.0,0.7351314718148378,11,2022,Kharif,False,3418.0
2022-12-01,Khammam,17.25,80.15,22.98,28.82,16.6,76.2,15.92,0.99,0.0,0.6678377309029027,12,2022,Rabi,False,3184.0
2022-12-02,Khammam,17.25,80.15,24.1,28.96,19.49,82.66,12.77,0.96,0.0,0.5205250459891038,12,2022,Rabi,False,2554.0
2022-12-03,Khammam,17.25,80.15,24.28,28.91,20.92,84.14,13.0,0.96,0.0,0.4812613824279821,12,2022,Rabi,False,2600.0
2022-12-04,Khammam,17.25,80.15,24.05,28.94,20.41,80.46,14.32,0.79,0.0,0.5848095845750505,12,2022,Rabi,False,2864.0
2022-12-05,Khammam,17.25,80.15,23.28,28.61,18.87,77.04,13.87,0.72,0.0,0.6560522032004057,12,2022,Rabi,False,2774.0
2022-12-06,Khammam,17.25,80.15,21.97,28.12,16.27,76.0,16.05,1.17,0.0,0.6333841192580252,12,2022,Rabi,False,3210.0
2022-12-07,Khammam,17.25,80.15,20.18,26.63,14.38,77.03,14.31,1.78,0.0,0.5431171211619725,12,2022,Rabi,False,2862.0
2022-12-08,Khammam,17.25,80.15,19.81,26.41,14.75,74.83,16.82,2.19,0.0,0.5816586902099239,12,2022,Rabi,False,3364.0
2022-12-09,Khammam,17.25,80.15,19.15,25.03,14.53,76.88,8.95,2.56,0.81,0.5128110694175714,12,2022,Rabi,False,1789.9999999999998
2022-12-10,Khammam,17.25,80.15,21.99,27.09,17.36,85.86,9.89,2.35,2.96,0.3736240625654861,12,2022,Rabi,False,1978.0
2022-12-11,Khammam,17.25,80.15,23.8,29.19,20.42,87.24,11.42,2.73,1.17,0.3762010773208182,12,2022,Rabi,False,2284.0
2022-12-12,Khammam,17.25,80.15,24.11,29.02,20.92,86.29,13.8,2.1,0.31,0.4118039008461323,12,2022,Rabi,False,2760.0
2022-12-13,Khammam,17.25,80.15,24.26,28.79,20.93,85.58,14.57,1.61,0.27,0.4370416447898098,12,2022,Rabi,False,2914.0
2022-12-14,Khammam,17.25,80.15,25.1,30.26,20.82,80.17,15.78,0.92,0.02,0.6319217696452561,12,2022,Rabi,False,3156.0
2022-12-15,Khammam,17.25,80.15,24.59,30.48,19.46,78.9,15.05,0.91,0.0,0.6522503265256385,12,2022,Rabi,False,3010.0
2022-12-16,Khammam,17.25,80.15,25.0,30.99,19.77,74.9,15.59,0.78,0.0,0.7951122070942183,12,2022,Rabi,False,3118.0
2022-12-17,Khammam,17.25,80.15,24.76,30.39,20.52,77.77,14.4,0.73,0.0,0.6941925405285563,12,2022,Rabi,False,2880.0
2022-12-18,Khammam,17.25,80.15,23.52,29.08,19.03,78.53,15.48,1.35,0.0,0.6224199946793925,12,2022,Rabi,False,3096.0
2022-12-19,Khammam,17.25,80.15,21.92,28.67,16.15,70.87,18.14,0.85,0.0,0.7664296623525029,12,2022,Rabi,False,3628.0
2022-12-20,Khammam,17.25,80.15,21.89,29.17,14.9,64.2,18.34,0.88,0.0,0.9401997601839998,12,2022,Rabi,False,3668.0
2022-12-21,Khammam,17.25,80.15,22.15,28.71,16.5,67.23,15.92,0.85,0.0,0.8743693695107599,12,2022,Rabi,False,3184.0
2022-12-22,Khammam,17.25,80.15,22.03,29.69,16.48,69.16,17.16,1.2,0.0,0.8168805474306207,12,2022,Rabi,False,3432.0
2022-12-23,Khammam,17.25,80.15,21.61,30.15,15.41,68.89,18.14,1.19,0.0,0.8031764066936118,12,2022,Rabi,False,3628.0
2022-12-24,Khammam,17.25,80.15,21.09,29.92,14.0,69.96,18.61,1.35,0.0,0.7512365105681453,12,2022,Rabi,False,3722.0
2022-12-25,Khammam,17.25,80.15,22.79,30.94,15.74,74.29,18.41,1.62,0.0,0.713182616396594,12,2022,Rabi,False,3682.0
2022-12-26,Khammam,17.25,80.15,24.08,30.79,18.13,80.35,15.56,1.71,0.0,0.5891611569062385,12,2022,Rabi,False,3112.0
2022-12-27,Khammam,17.25,80.15,25.05,31.42,19.69,76.38,15.71,1.29,0.0,0.7504604179806358,12,2022,Rabi,False,3142.0
2022-12-28,Khammam,17.25,80.15,25.57,31.87,20.33,73.64,16.52,0.96,0.0,0.863800398370429,12,2022,Rabi,False,3304.0
2022-12-29,Khammam,17.25,80.15,25.06,31.55,18.93,66.9,14.96,0.96,0.0,1.0522876462671622,12,2022,Rabi,False,2992.0
2022-12-30,Khammam,17.25,80.15,24.92,31.47,18.18,63.78,16.74,0.69,0.0,1.141912962608938,12,2022,Rabi,False,3347.9999999999995
2022-12-31,Khammam,17.25,80.15,24.13,30.93,18.12,69.99,15.77,0.94,0.0,0.902484732770255,12,2022,Rabi,False,3154.0
2023-01-01,Khammam,17.25,80.15,24.08,30.47,18.29,73.12,13.74,0.83,0.0,0.8059364833404419,1,2023,Rabi,False,2748.0
2023-01-02,Khammam,17.25,80.15,23.86,29.87,18.96,75.11,12.13,1.13,0.0,0.7364789366361726,1,2023,Rabi,False,2426.0
2023-01-03,Khammam,17.25,80.15,23.55,29.76,18.2,74.35,14.29,1.34,0.0,0.7449440735022419,1,2023,Rabi,False,2858.0
2023-01-04,Khammam,17.25,80.15,23.43,29.61,18.58,76.51,15.8,2.07,0.03,0.6772967592700216,1,2023,Rabi,False,3160.0
2023-01-05,Khammam,17.25,80.15,23.31,29.15,18.47,77.04,11.12,1.85,0.05,0.6572410085745508,1,2023,Rabi,False,2224.0
2023-01-06,Khammam,17.25,80.15,23.07,29.14,18.92,73.32,10.36,1.18,0.0,0.7527373760228833,1,2023,Rabi,False,2072.0
2023-01-07,Khammam,17.25,80.15,21.42,29.09,14.75,61.77,17.15,1.84,0.0,0.9755889731427048,1,2023,Rabi,False,3429.9999999999995
2023-01-08,Khammam,17.25,80.15,19.57,28.78,10.63,42.3,20.17,1.59,0.0,1.313690525901626,1,2023,Rabi,False,4034.0000000000005
2023-01-09,Khammam,17.25,80.15,20.63,29.16,11.54,49.24,19.6,0.92,0.0,1.2339965678476343,1,2023,Rabi,False,3920.0000000000005
2023-01-10,Khammam,17.25,80.15,22.53,30.76,14.23,41.44,19.84,0.82,0.0,1.599013745090382,1,2023,Rabi,False,3968.0
2023-01-11,Khammam,17.25,80.15,22.56,31.14,14.37,41.68,19.26,0.75,0.0,1.5953627395118812,1,2023,Rabi,False,3852.0000000000005
2023-01-12,Khammam,17.25,80.15,21.49,30.71,14.18,62.15,17.28,1.23,0.0,0.9700391186191568,1,2023,Rabi,False,3456.0
2023-01-13,Khammam,17.25,80.15,22.12,30.85,14.7,70.0,17.12,1.44,0.0,0.7989993879164103,1,2023,Rabi,False,3424.0
2023-01-14,Khammam,17.25,80.15,22.61,31.07,15.27,66.3,18.3,1.2,0.0,0.9246756586497752,1,2023,Rabi,False,3660.0
2023-01-15,Khammam,17.25,80.15,22.34,31.25,14.63,66.61,18.28,1.11,0.0,0.901269971046361,1,2023,Rabi,False,3656.0
2023-01-16,Khammam,17.25,80.15,22.51,31.39,15.15,67.83,17.86,1.29,0.0,0.8773540557386954,1,2023,Rabi,False,3572.0
2023-01-17,Khammam,17.25,80.15,22.77,31.76,15.73,68.46,16.42,2.04,0.0,0.873844411580641,1,2023,Rabi,False,3284.0000000000005
2023-01-18,Khammam,17.25,80.15,22.73,30.98,15.47,67.82,17.32,1.44,0.0,0.8894176121720698,1,2023,Rabi,False,3464.0
2023-01-19,Khammam,17.25,80.15,22.68,30.76,15.65,69.03,16.12,1.47,0.0,0.8533840303383511,1,2023,Rabi,False,3224.0
2023-01-20,Khammam,17.25,80.15,23.04,30.02,16.77,71.52,14.08,1.7,0.0,0.8020656830922741,1,2023,Rabi,False,2816.0
2023-01-21,Khammam,17.25,80.15,23.54,30.73,17.61,67.45,17.22,1.12,0.0,0.9447691638372028,1,2023,Rabi,False,3444.0
2023-01-22,Khammam,17.25,80.15,23.32,30.74,17.06,70.42,15.2,1.65,0.0,0.847252744222756,1,2023,Rabi,False,3040.0
2023-01-23,Khammam,17.25,80.15,23.56,31.58,17.69,69.02,18.97,1.97,0.0,0.9002834701103017,1,2023,Rabi,False,3794.0
2023-01-24,Khammam,17.25,80.15,22.74,31.92,15.79,66.0,20.08,2.37,0.0,0.940290000043028,1,2023,Rabi,False,4015.9999999999995
2023-01-25,Khammam,17.25,80.15,22.21,31.23,15.44,66.57,19.29,2.28,0.0,0.895242979667852,1,2023,Rabi,False,3858.0
2023-01-26,Khammam,17.25,80.15,22.84,31.96,15.38,62.04,20.09,1.44,0.0,1.056185356654202,1,2023,Rabi,False,4018.0
2023-01-27,Khammam,17.25,80.15,23.88,32.57,16.7,61.85,20.05,1.36,0.0,1.130190990007776,1,2023,Rabi,False,4010.0
2023-01-28,Khammam,17.25,80.15,24.1,32.49,17.5,59.92,18.97,0.97,0.0,1.2031513173727382,1,2023,Rabi,False,3794.0
